valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,type_local,total_surface_lots
475500.0,60.0,3.0,75015.0,Appartement,57.03
560000.0,40.0,2.0,75005.0,Appartement,0.0
473166.0,72.0,0.0,75005.0,Local industriel. commercial ou assimilé,42.3
891800.0,110.0,3.0,75016.0,Appartement,74.18
647500.0,72.0,0.0,75011.0,Local industriel. commercial ou assimilé,75.27
500000.0,47.0,2.0,75012.0,Appartement,48.95
365000.0,42.0,2.0,75007.0,Appartement,1810.0
215000.0,17.0,1.0,75011.0,Appartement,18.61
255000.0,28.0,2.0,75011.0,Appartement,25.53
308000.0,40.0,2.0,75015.0,Appartement,25.02
321200.0,29.0,1.0,75016.0,Appartement,0.0
303970.0,26.0,2.0,75013.0,Appartement,0.0
325000.0,26.0,2.0,75012.0,Appartement,0.0
208000.0,20.0,2.0,75014.0,Appartement,0.0
480000.0,48.0,2.0,75014.0,Appartement,0.0
210000.0,25.0,1.0,75011.0,Appartement,0.0
444000.0,40.0,1.0,75011.0,Appartement,78.9
471500.0,35.0,1.0,75006.0,Appartement,0.0
375000.0,31.0,2.0,75011.0,Appartement,38.8
180000.0,18.0,1.0,75011.0,Appartement,16.9
468580.0,50.0,3.0,75015.0,Appartement,0.0
555100.0,52.0,2.0,75015.0,Appartement,51.17
180000.0,31.0,0.0,75015.0,Local industriel. commercial ou assimilé,28.5
300000.0,24.0,2.0,75015.0,Appartement,25.62
422000.0,33.0,2.0,75014.0,Appartement,38.34
460000.0,50.0,2.0,75016.0,Appartement,49.03
932000.0,90.0,2.0,75016.0,Appartement,86.2
907509.0,61.0,2.0,75005.0,Appartement,65.39
857142.9,80.0,4.0,75005.0,Appartement,0.0
721766.0,62.0,3.0,75011.0,Appartement,0.0
520000.0,52.0,3.0,75013.0,Appartement,47.26
229000.0,23.0,1.0,75016.0,Appartement,23.36
966500.0,98.0,5.0,75015.0,Appartement,93.4
330000.0,28.0,2.0,75011.0,Appartement,29.02
560000.0,55.0,3.0,75014.0,Appartement,50.14
374322.0,39.0,3.0,75015.0,Appartement,0.0
244500.0,27.0,1.0,75012.0,Appartement,0.0
359000.0,22.0,2.0,75011.0,Appartement,34.1
400000.0,53.0,4.0,75015.0,Appartement,42.03
875000.0,71.0,3.0,75011.0,Appartement,71.1
480000.0,52.0,2.0,75012.0,Appartement,52.86
382000.0,38.0,2.0,75011.0,Appartement,37.76
150000.0,14.0,1.0,75005.0,Appartement,13.15
655000.0,60.0,3.0,75014.0,Appartement,58.72
120000.0,44.0,3.0,75007.0,Appartement,0.0
729100.0,68.0,2.0,75011.0,Appartement,68.21
374700.0,35.0,2.0,75014.0,Appartement,35.53
722000.0,61.0,3.0,75011.0,Appartement,0.0
688900.0,61.0,3.0,75016.0,Appartement,61.11
602500.0,60.0,3.0,75014.0,Appartement,59.88
376000.0,23.0,1.0,75015.0,Appartement,37.51
220000.0,16.0,1.0,75016.0,Appartement,16.19
897176.5,83.0,4.0,75014.0,Appartement,83.93
635850.0,61.0,2.0,75014.0,Appartement,59.45
840000.0,86.0,5.0,75015.0,Appartement,92.23
145000.0,15.0,1.0,75015.0,Appartement,15.01
434000.0,35.0,2.0,75007.0,Appartement,34.61
145000.0,15.0,1.0,75013.0,Appartement,13.07
235000.0,18.0,1.0,75005.0,Appartement,14.59
1078000.0,87.0,5.0,75006.0,Appartement,85.05
425000.0,36.0,2.0,75015.0,Appartement,40.36
231790.0,15.0,1.0,75016.0,Appartement,16.06
315000.0,31.0,3.0,75013.0,Appartement,35.52
255500.0,20.0,1.0,75012.0,Appartement,20.1
611300.0,72.0,3.0,75011.0,Appartement,61.24
366000.0,42.0,2.0,75014.0,Appartement,39.34
600000.0,58.0,3.0,75015.0,Appartement,57.56
300000.0,18.0,1.0,75007.0,Appartement,18.8
438000.0,36.0,1.0,75014.0,Appartement,37.11
430600.0,41.0,2.0,75012.0,Appartement,39.61
694650.0,62.0,3.0,75015.0,Appartement,64.02
341400.0,30.0,3.0,75011.0,Appartement,31.8
340000.0,22.0,1.0,75006.0,Appartement,23.24
320454.0,31.0,2.0,75013.0,Appartement,28.95
283400.0,26.0,2.0,75011.0,Appartement,25.64
140000.0,71.0,3.0,75016.0,Appartement,71.18
140000.0,13.0,1.0,75011.0,Appartement,12.9
788500.0,48.0,3.0,75006.0,Appartement,51.25
520000.0,53.0,2.0,75015.0,Appartement,49.48
767900.0,77.0,4.0,75014.0,Appartement,0.0
170000.0,31.0,5.0,75014.0,Appartement,28.15
1130000.0,105.0,5.0,75016.0,Appartement,107.57
980000.0,66.0,2.0,75006.0,Appartement,64.3
275000.0,23.0,1.0,75015.0,Appartement,23.46
700000.0,40.0,3.0,75014.0,Appartement,50.04
210000.0,30.0,1.0,75012.0,Appartement,29.48
577100.0,32.0,2.0,75007.0,Appartement,40.35
195000.0,31.0,2.0,75013.0,Appartement,28.39
710000.0,65.0,3.0,75015.0,Appartement,67.32
207400.0,22.0,1.0,75015.0,Appartement,0.0
685000.0,71.0,3.0,75012.0,Appartement,71.15
340000.0,29.0,2.0,75005.0,Appartement,0.0
903000.0,75.0,2.0,75016.0,Appartement,64.53
325000.0,29.0,2.0,75012.0,Appartement,29.98
480000.0,51.0,1.0,75007.0,Appartement,31.65
273240.0,40.0,2.0,75014.0,Appartement,38.29
400000.0,38.0,2.0,75011.0,Appartement,37.34
500000.0,48.0,3.0,75012.0,Appartement,49.2
734100.0,66.0,3.0,75013.0,Appartement,68.48
748828.0,23.0,2.0,75006.0,Appartement,62.8
120000.0,15.0,1.0,75014.0,Appartement,11.0
290000.0,35.0,2.0,75015.0,Appartement,28.36
268500.0,12.0,1.0,75005.0,Appartement,15.0
489000.0,60.0,0.0,75005.0,Local industriel. commercial ou assimilé,79.02
940000.0,84.0,4.0,75016.0,Appartement,85.0
132500.0,12.0,1.0,75011.0,Appartement,9.85
972000.0,88.0,3.0,75016.0,Appartement,88.7
1163662.0,91.0,4.0,75015.0,Appartement,89.3
649800.0,65.0,3.0,75013.0,Appartement,65.89
380000.0,23.0,1.0,75007.0,Appartement,23.12
219750.0,23.0,1.0,75011.0,Appartement,20.16
119000.0,10.0,1.0,75016.0,Appartement,10.41
860000.0,95.0,5.0,75016.0,Appartement,95.48
860000.0,60.0,3.0,75016.0,Appartement,0.0
440000.0,40.0,3.0,75011.0,Appartement,40.3
598200.0,47.0,2.0,75014.0,Appartement,46.47
425000.0,33.0,2.0,75005.0,Appartement,33.91
560000.0,45.0,2.0,75011.0,Appartement,46.25
200000.0,11.0,1.0,75011.0,Appartement,0.0
510000.0,51.0,2.0,75012.0,Appartement,51.85
600000.0,46.0,2.0,75011.0,Appartement,46.54
407000.0,49.0,2.0,75015.0,Appartement,46.66
690000.0,73.0,4.0,75014.0,Appartement,73.5
609305.0,26.0,1.0,75006.0,Appartement,35.34
245000.0,26.0,1.0,75015.0,Appartement,24.07
335975.0,35.0,2.0,75014.0,Appartement,29.66
800000.0,100.0,4.0,75013.0,Appartement,99.93
656000.0,65.0,3.0,75015.0,Appartement,64.83
566300.0,56.0,3.0,75013.0,Appartement,50.75
168000.0,16.0,2.0,75011.0,Appartement,19.53
457000.0,54.0,2.0,75013.0,Appartement,0.0
290000.0,30.0,1.0,75016.0,Appartement,23.63
392770.0,36.0,2.0,75015.0,Appartement,36.45
523000.0,57.0,3.0,75016.0,Appartement,52.73
117050.0,10.0,1.0,75011.0,Appartement,10.07
285930.0,26.0,2.0,75012.0,Appartement,25.76
530000.0,46.0,1.0,75015.0,Appartement,45.78
319364.0,28.0,1.0,75014.0,Appartement,29.28
463000.0,42.0,1.0,75012.0,Appartement,41.5
190000.0,22.0,2.0,75011.0,Appartement,21.23
355000.0,25.0,1.0,75006.0,Appartement,24.3
330000.0,17.0,1.0,75012.0,Appartement,23.9
313000.0,31.0,1.0,75012.0,Appartement,32.01
315000.0,28.0,2.0,75013.0,Appartement,28.95
450000.0,40.0,2.0,75015.0,Appartement,41.6
650000.0,42.0,2.0,75007.0,Appartement,41.8
390000.0,48.0,2.0,75013.0,Appartement,46.25
412000.0,130.0,0.0,75011.0,Local industriel. commercial ou assimilé,41.8
270000.0,25.0,0.0,75005.0,Local industriel. commercial ou assimilé,23.89
270000.0,27.0,2.0,75015.0,Appartement,27.33
360000.0,33.0,2.0,75011.0,Appartement,33.9
185000.0,36.0,2.0,75005.0,Appartement,34.8
455100.0,42.0,2.0,75013.0,Appartement,46.89
708000.0,70.0,3.0,75014.0,Appartement,66.86
348000.0,34.0,2.0,75014.0,Appartement,37.37
196700.0,16.0,1.0,75015.0,Appartement,16.7
223000.0,33.0,2.0,75015.0,Appartement,32.77
345000.0,45.0,2.0,75015.0,Appartement,43.02
500000.0,37.0,2.0,75006.0,Appartement,36.1
390000.0,41.0,3.0,75012.0,Appartement,41.16
475000.0,38.0,2.0,75015.0,Appartement,38.3
380000.0,36.0,2.0,75014.0,Appartement,32.06
385000.0,33.0,1.0,75015.0,Appartement,32.68
500000.0,22.0,2.0,75007.0,Appartement,0.0
370670.0,29.0,2.0,75011.0,Appartement,33.98
850000.0,51.0,2.0,75016.0,Appartement,0.0
172000.0,22.0,1.0,75011.0,Appartement,22.31
445000.0,43.0,3.0,75013.0,Appartement,44.14
221698.0,17.0,1.0,75015.0,Appartement,15.88
820000.0,54.0,2.0,75015.0,Appartement,62.86
830000.0,67.0,3.0,75015.0,Appartement,0.0
800000.0,80.0,3.0,75016.0,Appartement,80.4
549000.0,52.0,3.0,75013.0,Appartement,55.31
283000.0,30.0,1.0,75013.0,Appartement,30.37
328500.0,21.0,1.0,75006.0,Appartement,24.29
273000.0,29.0,1.0,75011.0,Appartement,28.85
135000.0,19.0,1.0,75016.0,Appartement,0.0
267000.0,25.0,2.0,75011.0,Appartement,0.0
170000.0,13.0,1.0,75016.0,Appartement,0.0
157000.0,18.0,1.0,75015.0,Appartement,0.0
956730.0,62.0,2.0,75005.0,Appartement,0.0
400000.0,36.0,1.0,75015.0,Appartement,0.0
595000.0,52.0,3.0,75015.0,Appartement,0.0
265000.0,25.0,1.0,75016.0,Appartement,0.0
285000.0,28.0,3.0,75006.0,Appartement,0.0
545000.0,55.0,2.0,75015.0,Appartement,48.46
143000.0,12.0,1.0,75014.0,Appartement,11.37
500000.0,40.0,0.0,75005.0,Local industriel. commercial ou assimilé,0.0
479351.0,42.0,2.0,75011.0,Appartement,39.79
598000.0,54.0,2.0,75015.0,Appartement,0.0
280000.0,25.0,2.0,75011.0,Appartement,0.0
280000.0,48.0,3.0,75011.0,Appartement,0.0
120000.0,11.0,1.0,75016.0,Appartement,10.07
520000.0,47.0,2.0,75007.0,Appartement,0.0
520000.0,47.0,3.0,75007.0,Appartement,46.35
815000.0,62.0,3.0,75016.0,Appartement,0.0
690960.0,65.0,3.0,75012.0,Appartement,65.1
370000.0,44.0,2.0,75013.0,Appartement,43.4
505000.0,47.0,3.0,75012.0,Appartement,46.85
820000.0,80.0,4.0,75015.0,Appartement,79.44
670000.0,67.0,3.0,75015.0,Appartement,65.65
515000.0,69.0,3.0,75014.0,Appartement,70.02
887834.0,90.0,4.0,75015.0,Appartement,86.23
450000.0,45.0,2.0,75011.0,Appartement,41.46
924900.0,70.0,3.0,75011.0,Appartement,71.13
205000.0,30.0,2.0,75007.0,Appartement,21.86
710000.0,73.0,3.0,75012.0,Appartement,73.38
282930.0,39.0,2.0,75013.0,Appartement,38.1
1129495.0,80.0,4.0,75016.0,Appartement,80.02
455000.0,54.0,3.0,75005.0,Appartement,53.37
340000.0,29.0,2.0,75015.0,Appartement,27.95
500000.0,50.0,0.0,75016.0,Local industriel. commercial ou assimilé,47.13
340000.0,29.0,1.0,75016.0,Appartement,0.0
185000.0,18.0,1.0,75015.0,Appartement,18.38
180000.0,15.0,1.0,75016.0,Appartement,15.5
201000.0,19.0,1.0,75015.0,Appartement,17.03
540000.0,47.0,2.0,75011.0,Appartement,46.05
990000.0,97.0,4.0,75012.0,Appartement,97.78
645000.0,52.0,3.0,75014.0,Appartement,56.72
445000.0,40.0,2.0,75015.0,Appartement,0.0
334000.0,29.0,2.0,75014.0,Appartement,0.0
455000.0,43.0,2.0,75015.0,Appartement,41.4
233000.0,23.0,1.0,75015.0,Appartement,0.0
620000.0,57.0,3.0,75005.0,Appartement,0.0
482400.0,48.0,2.0,75012.0,Appartement,49.82
230000.0,28.0,2.0,75013.0,Appartement,25.85
700000.0,74.0,3.0,75014.0,Appartement,73.98
340000.0,48.0,0.0,75016.0,Local industriel. commercial ou assimilé,42.52
472700.0,28.0,1.0,75006.0,Appartement,29.7
489000.0,44.0,2.0,75015.0,Appartement,46.2
630000.0,45.0,3.0,75014.0,Appartement,49.55
160000.0,14.0,1.0,75016.0,Appartement,13.42
322550.0,15.0,1.0,75015.0,Appartement,30.74
322550.0,15.0,0.0,75015.0,Local industriel. commercial ou assimilé,30.74
590000.0,70.0,3.0,75012.0,Appartement,71.27
280000.0,32.0,2.0,75014.0,Appartement,33.55
1140000.0,46.0,0.0,75016.0,Local industriel. commercial ou assimilé,57.76
170000.0,16.0,1.0,75016.0,Appartement,16.03
350000.0,29.0,2.0,75011.0,Appartement,29.48
325180.0,35.0,2.0,75015.0,Appartement,30.05
220000.0,22.0,1.0,75015.0,Appartement,19.19
760000.0,97.0,0.0,75014.0,Local industriel. commercial ou assimilé,92.84
620247.0,46.0,2.0,75011.0,Appartement,49.03
609600.0,68.0,0.0,75013.0,Local industriel. commercial ou assimilé,58.1
609600.0,18.0,1.0,75013.0,Appartement,58.1
786000.0,69.0,3.0,75005.0,Appartement,62.86
295000.0,25.0,1.0,75016.0,Appartement,25.04
520000.0,50.0,2.0,75015.0,Appartement,49.66
515000.0,45.0,3.0,75011.0,Appartement,45.19
388000.0,37.0,2.0,75011.0,Appartement,37.43
339000.0,26.0,2.0,75007.0,Appartement,25.82
383000.0,35.0,1.0,75011.0,Appartement,0.0
270000.0,25.0,1.0,75011.0,Appartement,25.04
380000.0,30.0,2.0,75007.0,Appartement,28.7
350050.0,27.0,0.0,75005.0,Local industriel. commercial ou assimilé,27.54
685102.0,57.0,2.0,75016.0,Appartement,56.35
829524.0,78.0,3.0,75012.0,Appartement,77.67
379000.0,30.0,3.0,75011.0,Appartement,33.11
579400.0,44.0,3.0,75011.0,Appartement,47.93
520000.0,52.0,2.0,75015.0,Appartement,53.04
870000.0,72.0,3.0,75016.0,Appartement,76.8
1140000.0,91.0,4.0,75016.0,Appartement,94.12
495000.0,60.0,2.0,75005.0,Appartement,45.53
370000.0,45.0,2.0,75014.0,Appartement,44.56
400000.0,34.0,2.0,75014.0,Appartement,37.69
180000.0,13.0,1.0,75015.0,Appartement,14.91
570000.0,52.0,2.0,75015.0,Appartement,50.56
213000.0,20.0,1.0,75015.0,Appartement,19.88
180000.0,12.0,1.0,75006.0,Appartement,11.08
180500.0,20.0,1.0,75013.0,Appartement,19.84
418200.0,45.0,2.0,75013.0,Appartement,45.65
720000.0,62.0,3.0,75016.0,Appartement,62.25
221500.0,25.0,2.0,75013.0,Appartement,25.83
208000.0,18.0,1.0,75011.0,Appartement,17.83
420000.0,57.0,2.0,75011.0,Appartement,0.0
720500.0,69.0,4.0,75015.0,Appartement,69.45
575000.0,58.0,3.0,75015.0,Appartement,0.0
477000.0,15.0,0.0,75013.0,Appartement,74.1
477000.0,150.0,0.0,75013.0,Local industriel. commercial ou assimilé,74.1
135000.0,22.0,1.0,75012.0,Appartement,16.26
886880.0,78.0,2.0,75016.0,Appartement,157.62
620000.0,57.0,2.0,75011.0,Appartement,57.75
510000.0,51.0,2.0,75012.0,Appartement,51.2
530950.0,50.0,2.0,75012.0,Appartement,49.14
803000.0,24.0,2.0,75015.0,Appartement,68.49
803000.0,35.0,3.0,75015.0,Appartement,68.49
344000.0,32.0,2.0,75015.0,Appartement,31.86
310000.0,27.0,0.0,75015.0,Local industriel. commercial ou assimilé,26.01
247000.0,13.0,1.0,75006.0,Appartement,13.01
347000.0,32.0,1.0,75013.0,Appartement,30.31
433950.0,35.0,1.0,75016.0,Appartement,36.38
340000.0,28.0,1.0,75005.0,Appartement,28.72
333000.0,35.0,1.0,75014.0,Appartement,30.0
845000.0,80.0,4.0,75015.0,Appartement,82.95
451800.0,80.0,2.0,75016.0,Appartement,41.73
256550.0,21.0,1.0,75016.0,Appartement,21.64
509700.0,41.0,3.0,75015.0,Appartement,43.13
500000.0,48.0,3.0,75014.0,Appartement,48.3
210980.0,122.0,5.0,75015.0,Appartement,125.08
667850.0,58.0,3.0,75012.0,Appartement,57.81
315000.0,30.0,2.0,75011.0,Appartement,30.6
946000.0,41.0,2.0,75007.0,Appartement,68.44
946000.0,25.0,0.0,75007.0,Local industriel. commercial ou assimilé,68.44
330000.0,33.0,1.0,75013.0,Appartement,33.5
529900.0,38.0,2.0,75015.0,Appartement,38.24
1125000.0,95.0,4.0,75016.0,Appartement,96.01
437150.0,47.0,2.0,75013.0,Appartement,49.0
760000.0,62.0,3.0,75016.0,Appartement,62.63
240000.0,30.0,2.0,75011.0,Appartement,20.47
402074.4,35.0,2.0,75015.0,Appartement,34.32
390000.0,42.0,1.0,75016.0,Appartement,37.74
633600.0,59.0,3.0,75012.0,Appartement,0.0
625000.0,52.0,3.0,75011.0,Appartement,53.63
301000.0,33.0,2.0,75014.0,Appartement,32.17
975000.0,79.0,4.0,75011.0,Appartement,80.83
780000.0,54.0,3.0,75005.0,Appartement,63.51
200000.0,23.0,1.0,75013.0,Appartement,23.25
288700.0,31.0,1.0,75011.0,Appartement,30.43
686000.0,58.0,2.0,75016.0,Appartement,59.72
276000.0,29.0,2.0,75013.0,Appartement,28.0
726000.0,63.0,3.0,75015.0,Appartement,63.6
445000.0,48.0,1.0,75016.0,Appartement,46.7
216000.0,48.0,2.0,75012.0,Appartement,0.0
342000.0,29.0,1.0,75013.0,Appartement,31.31
192000.0,29.0,1.0,75011.0,Appartement,29.03
396600.0,30.0,1.0,75005.0,Appartement,30.04
314000.0,35.0,2.0,75011.0,Appartement,0.0
312500.0,28.0,3.0,75012.0,Appartement,28.64
1104000.0,135.0,4.0,75011.0,Appartement,136.63
350000.0,37.0,2.0,75006.0,Appartement,27.73
244500.0,24.0,1.0,75013.0,Appartement,25.16
385000.0,46.0,2.0,75013.0,Appartement,41.08
135000.0,12.0,1.0,75014.0,Appartement,10.92
373000.0,35.0,1.0,75015.0,Appartement,35.37
299522.0,26.0,1.0,75015.0,Appartement,26.37
385000.0,35.0,1.0,75011.0,Appartement,0.0
382740.0,31.0,2.0,75011.0,Appartement,31.24
660000.0,71.0,3.0,75013.0,Appartement,70.46
562000.0,47.0,2.0,75011.0,Appartement,48.03
515100.0,42.0,2.0,75014.0,Appartement,43.23
177400.0,12.0,1.0,75016.0,Appartement,14.19
177400.0,8.0,1.0,75016.0,Appartement,0.0
503800.0,28.0,1.0,75006.0,Appartement,0.0
139000.0,11.0,1.0,75005.0,Appartement,10.31
550000.0,61.0,2.0,75016.0,Appartement,61.62
317000.0,35.0,1.0,75016.0,Appartement,30.18
220400.0,17.0,1.0,75007.0,Appartement,15.47
345000.0,47.0,3.0,75015.0,Appartement,47.0
445000.0,58.0,3.0,75012.0,Appartement,55.64
407081.0,45.0,2.0,75011.0,Appartement,0.0
160000.0,14.0,0.0,75011.0,Local industriel. commercial ou assimilé,26.03
210000.0,36.0,2.0,75014.0,Appartement,26.5
225000.0,22.0,2.0,75013.0,Appartement,0.0
730000.0,50.0,0.0,75016.0,Local industriel. commercial ou assimilé,48.69
805000.0,84.0,4.0,75013.0,Appartement,83.79
185000.0,19.0,1.0,75012.0,Appartement,19.91
679000.0,66.0,3.0,75015.0,Appartement,66.05
730000.0,29.0,1.0,75013.0,Appartement,84.88
730000.0,56.0,3.0,75013.0,Appartement,0.0
250000.0,22.0,1.0,75012.0,Appartement,24.17
127000.0,9.0,1.0,75016.0,Appartement,10.14
1029000.0,62.0,3.0,75011.0,Appartement,77.75
1029000.0,12.0,1.0,75011.0,Appartement,0.0
400000.0,37.0,2.0,75005.0,Appartement,38.24
280700.0,24.0,1.0,75014.0,Appartement,26.01
175000.0,14.0,1.0,75015.0,Appartement,14.28
430000.0,70.0,4.0,75014.0,Appartement,0.0
315000.0,32.0,1.0,75014.0,Appartement,30.73
369000.0,35.0,1.0,75011.0,Appartement,33.01
140000.0,10.0,1.0,75016.0,Appartement,0.0
461000.0,44.0,2.0,75014.0,Appartement,43.19
856000.0,69.0,3.0,75011.0,Appartement,69.68
177000.0,11.0,1.0,75005.0,Appartement,13.17
544500.0,60.0,2.0,75015.0,Appartement,53.49
620000.0,49.0,2.0,75013.0,Appartement,100.64
363000.0,31.0,2.0,75011.0,Appartement,0.0
363000.0,31.0,2.0,75011.0,Appartement,34.45
1075000.0,105.0,4.0,75011.0,Appartement,108.23
455000.0,78.0,4.0,75016.0,Appartement,43.69
426000.0,36.0,2.0,75011.0,Appartement,37.54
798000.0,74.0,4.0,75011.0,Appartement,73.91
150000.0,23.0,1.0,75011.0,Appartement,0.0
995850.0,91.0,3.0,75016.0,Appartement,90.81
240000.0,25.0,2.0,75013.0,Appartement,0.0
740000.0,80.0,3.0,75011.0,Appartement,69.59
371000.0,26.0,2.0,75015.0,Appartement,28.45
364840.0,25.0,2.0,75012.0,Appartement,0.0
710000.0,68.0,3.0,75015.0,Appartement,0.0
555000.0,50.0,3.0,75012.0,Appartement,53.9
850000.0,88.0,4.0,75015.0,Appartement,88.69
525000.0,40.0,2.0,75011.0,Appartement,49.51
800000.0,68.0,3.0,75015.0,Appartement,68.52
1105000.0,64.0,3.0,75006.0,Appartement,64.11
413000.0,34.0,1.0,75016.0,Appartement,32.5
270000.0,26.0,1.0,75011.0,Appartement,26.36
189500.0,18.0,1.0,75012.0,Appartement,0.0
123500.0,23.0,1.0,75013.0,Appartement,24.7
271500.0,25.0,1.0,75015.0,Appartement,25.04
613000.0,53.0,2.0,75011.0,Appartement,53.1
377000.0,24.0,1.0,75006.0,Appartement,20.25
425000.0,47.0,3.0,75012.0,Appartement,46.07
575000.0,60.0,3.0,75015.0,Appartement,57.82
278400.0,45.0,3.0,75011.0,Appartement,34.86
540750.0,21.0,1.0,75011.0,Appartement,42.03
540750.0,18.0,1.0,75011.0,Appartement,0.0
458510.0,36.0,2.0,75011.0,Appartement,38.22
180000.0,26.0,1.0,75015.0,Appartement,14.65
899470.0,72.0,4.0,75012.0,Appartement,71.48
225180.0,15.0,1.0,75016.0,Appartement,18.08
386270.0,38.0,2.0,75013.0,Appartement,38.4
797605.0,70.0,3.0,75013.0,Appartement,70.05
830000.0,69.0,3.0,75015.0,Appartement,0.0
415700.0,40.0,2.0,75013.0,Appartement,43.1
250000.0,24.0,1.0,75012.0,Appartement,23.28
790000.0,62.0,3.0,75016.0,Appartement,63.06
960000.0,60.0,2.0,75016.0,Appartement,66.19
180000.0,20.0,1.0,75015.0,Appartement,14.38
802170.0,55.0,2.0,75005.0,Appartement,55.07
738000.0,61.0,4.0,75012.0,Appartement,61.56
451200.0,45.0,2.0,75016.0,Appartement,43.4
690000.0,55.0,3.0,75011.0,Appartement,0.0
172500.0,24.0,2.0,75013.0,Appartement,23.39
527346.0,90.0,0.0,75015.0,Local industriel. commercial ou assimilé,0.0
525000.0,40.0,2.0,75007.0,Appartement,42.14
480407.0,42.0,2.0,75012.0,Appartement,42.86
270000.0,20.0,1.0,75016.0,Appartement,20.09
393320.0,38.0,1.0,75016.0,Appartement,28.47
815000.0,59.0,2.0,75005.0,Appartement,56.5
285000.0,31.0,2.0,75013.0,Appartement,32.28
338000.0,27.0,1.0,75015.0,Appartement,27.44
615000.0,56.0,3.0,75014.0,Appartement,59.64
673500.0,54.0,3.0,75014.0,Appartement,51.38
668550.0,42.0,3.0,75014.0,Appartement,56.02
420890.0,42.0,2.0,75015.0,Appartement,44.31
454500.0,50.0,3.0,75015.0,Appartement,50.73
646200.0,68.0,4.0,75013.0,Appartement,67.21
555000.0,53.0,2.0,75014.0,Appartement,52.23
132100.0,13.0,1.0,75011.0,Appartement,11.74
123000.0,13.0,1.0,75012.0,Appartement,12.68
446000.0,27.0,2.0,75006.0,Appartement,30.6
530000.0,46.0,3.0,75015.0,Appartement,0.0
1145000.0,96.0,3.0,75015.0,Appartement,0.0
504723.8,52.0,3.0,75012.0,Appartement,52.69
713720.0,74.0,2.0,75016.0,Appartement,67.16
591000.0,45.0,0.0,75016.0,Local industriel. commercial ou assimilé,43.8
513850.0,47.0,3.0,75011.0,Appartement,0.0
298000.0,24.0,1.0,75005.0,Appartement,22.32
550000.0,52.0,3.0,75007.0,Appartement,53.23
347000.0,34.0,2.0,75012.0,Appartement,34.39
391765.0,51.0,0.0,75005.0,Local industriel. commercial ou assimilé,54.0
384000.0,43.0,2.0,75015.0,Appartement,34.82
445000.0,47.0,2.0,75015.0,Appartement,46.78
291000.0,29.0,2.0,75013.0,Appartement,29.07
320000.0,28.0,2.0,75011.0,Appartement,29.52
273750.0,24.0,1.0,75012.0,Appartement,24.61
405000.0,37.0,2.0,75011.0,Appartement,37.29
166700.0,14.0,1.0,75014.0,Appartement,14.52
540000.0,55.0,0.0,75014.0,Local industriel. commercial ou assimilé,59.11
850000.0,58.0,3.0,75005.0,Appartement,59.83
496400.0,38.0,3.0,75011.0,Appartement,41.63
680000.0,60.0,3.0,75007.0,Appartement,11.96
580000.0,96.0,4.0,75014.0,Appartement,32.0
285000.0,32.0,2.0,75016.0,Appartement,32.22
415000.0,27.0,1.0,75016.0,Appartement,30.63
145000.0,16.0,1.0,75011.0,Appartement,11.01
759615.0,27.0,1.0,75007.0,Appartement,0.0
759615.0,30.0,3.0,75007.0,Appartement,0.0
465000.0,40.0,0.0,75011.0,Local industriel. commercial ou assimilé,0.0
460000.0,44.0,3.0,75012.0,Appartement,50.02
215000.0,17.0,1.0,75016.0,Appartement,19.02
722000.0,76.0,5.0,75012.0,Appartement,76.48
310000.0,38.0,2.0,75012.0,Appartement,0.0
873000.0,72.0,3.0,75016.0,Appartement,70.1
482500.0,41.0,2.0,75015.0,Appartement,36.2
539020.0,59.0,3.0,75011.0,Appartement,58.35
669030.0,64.0,3.0,75012.0,Appartement,66.21
395000.0,137.0,7.0,75015.0,Appartement,37.8
384000.0,35.0,1.0,75015.0,Appartement,0.0
1020000.0,118.0,4.0,75011.0,Appartement,113.65
291000.0,25.0,2.0,75011.0,Appartement,24.86
417000.0,47.0,2.0,75013.0,Appartement,41.17
865000.0,74.0,4.0,75015.0,Appartement,84.08
885000.0,100.0,5.0,75015.0,Appartement,91.07
658000.0,66.0,3.0,75016.0,Appartement,66.07
688600.0,61.0,3.0,75016.0,Appartement,62.03
723900.0,56.0,3.0,75011.0,Appartement,57.17
615000.0,56.0,0.0,75016.0,Local industriel. commercial ou assimilé,55.01
340000.0,27.0,2.0,75014.0,Appartement,29.37
512600.0,44.0,2.0,75016.0,Appartement,43.29
330000.0,32.0,2.0,75013.0,Appartement,33.26
399000.0,36.0,1.0,75015.0,Appartement,0.0
